date,province,sector,value,department
2010-02-01,Beijing,household_wastewater,3.215293765497143,Wastewater
2010-02-01,Beijing,agricultural_wastewater,0.17019166666666669,Wastewater
2010-02-01,Beijing,industrial_wastewater,0.37053733219840007,Wastewater
2010-03-01,Beijing,household_wastewater,3.215293765497143,Wastewater
2010-03-01,Beijing,agricultural_wastewater,0.17019166666666669,Wastewater
2010-03-01,Beijing,industrial_wastewater,0.4290938605396857,Wastewater
2010-04-01,Beijing,household_wastewater,3.215293765497143,Wastewater
2010-04-01,Beijing,agricultural_wastewater,0.17019166666666669,Wastewater
2010-04-01,Beijing,industrial_wastewater,0.4313708320805829,Wastewater
2010-05-01,Beijing,household_wastewater,3.215293765497143,Wastewater
2010-05-01,Beijing,agricultural_wastewater,0.17019166666666669,Wastewater
2010-05-01,Beijing,industrial_wastewater,0.4560014136541266,Wastewater
2010-06-01,Beijing,household_wastewater,3.215293765497143,Wastewater
2010-06-01,Beijing,agricultural_wastewater,0.17019166666666669,Wastewater
2010-06-01,Beijing,industrial_wastewater,0.4217239096191156,Wastewater
2010-07-01,Beijing,household_wastewater,3.215293765497143,Wastewater
2010-07-01,Beijing,agricultural_wastewater,0.17019166666666669,Wastewater
2010-07-01,Beijing,industrial_wastewater,0.41359411376927774,Wastewater
2010-08-01,Beijing,household_wastewater,3.215293765497143,Wastewater
2010-08-01,Beijing,agricultural_wastewater,0.17019166666666669,Wastewater
2010-08-01,Beijing,industrial_wastewater,0.35910194308801197,Wastewater
2010-09-01,Beijing,household_wastewater,3.215293765497143,Wastewater
2010-09-01,Beijing,agricultural_wastewater,0.17019166666666669,Wastewater
2010-09-01,Beijing,industrial_wastewater,0.3496210838822065,Wastewater
2010-10-01,Beijing,household_wastewater,3.215293765497143,Wastewater
2010-10-01,Beijing,agricultural_wastewater,0.17019166666666669,Wastewater
2010-10-01,Beijing,industrial_wastewater,0.34201907925389513,Wastewater
2010-11-01,Beijing,household_wastewater,3.215293765497143,Wastewater
2010-11-01,Beijing,agricultural_wastewater,0.17019166666666669,Wastewater
2010-11-01,Beijing,industrial_wastewater,0.36194394987338063,Wastewater
2010-12-01,Beijing,household_wastewater,3.215293765497143,Wastewater
2010-12-01,Beijing,agricultural_wastewater,0.17019166666666669,Wastewater
2010-12-01,Beijing,industrial_wastewater,0.3439479817089067,Wastewater
2010-01-01,Chongqing,household_wastewater,2.4137500463517707,Wastewater
2010-01-01,Chongqing,agricultural_wastewater,0.2653270833333333,Wastewater
2010-01-01,Chongqing,industrial_wastewater,1.2415804627516778,Wastewater
2010-02-01,Chongqing,household_wastewater,2.4137500463517707,Wastewater
2010-02-01,Chongqing,agricultural_wastewater,0.2653270833333333,Wastewater
2010-02-01,Chongqing,industrial_wastewater,1.160866958427266,Wastewater
2010-03-01,Chongqing,household_wastewater,2.4137500463517707,Wastewater
2010-03-01,Chongqing,agricultural_wastewater,0.2653270833333333,Wastewater
2010-03-01,Chongqing,industrial_wastewater,1.2512761672763508,Wastewater
2010-04-01,Chongqing,household_wastewater,2.4137500463517707,Wastewater
2010-04-01,Chongqing,agricultural_wastewater,0.2653270833333333,Wastewater
2010-04-01,Chongqing,industrial_wastewater,1.2976544931819702,Wastewater
2010-05-01,Chongqing,household_wastewater,2.4137500463517707,Wastewater
2010-05-01,Chongqing,agricultural_wastewater,0.2653270833333333,Wastewater
2010-05-01,Chongqing,industrial_wastewater,1.3477278939560104,Wastewater
2010-06-01,Chongqing,household_wastewater,2.4137500463517707,Wastewater
2010-06-01,Chongqing,agricultural_wastewater,0.2653270833333333,Wastewater
2010-06-01,Chongqing,industrial_wastewater,1.3266240786850663,Wastewater
2010-07-01,Chongqing,household_wastewater,2.4137500463517707,Wastewater
2010-07-01,Chongqing,agricultural_wastewater,0.2653270833333333,Wastewater
2010-07-01,Chongqing,industrial_wastewater,1.2980699007458947,Wastewater
2010-08-01,Chongqing,household_wastewater,2.4137500463517707,Wastewater
2010-08-01,Chongqing,agricultural_wastewater,0.2653270833333333,Wastewater
2010-08-01,Chongqing,industrial_wastewater,1.3351977077309891,Wastewater
2010-09-01,Chongqing,household_wastewater,2.4137500463517707,Wastewater
2010-09-01,Chongqing,agricultural_wastewater,0.2653270833333333,Wastewater
2010-09-01,Chongqing,industrial_wastewater,1.404694175441961,Wastewater
2010-10-01,Chongqing,household_wastewater,2.4137500463517707,Wastewater
2010-10-01,Chongqing,agricultural_wastewater,0.2653270833333333,Wastewater
2010-10-01,Chongqing,industrial_wastewater,1.4296988475913457,Wastewater
2010-11-01,Chongqing,household_wastewater,2.4137500463517707,Wastewater
2010-11-01,Chongqing,agricultural_wastewater,0.2653270833333333,Wastewater
2010-11-01,Chongqing,industrial_wastewater,1.3023800366626876,Wastewater
2010-12-01,Chongqing,household_wastewater,2.4137500463517707,Wastewater
2010-12-01,Chongqing,agricultural_wastewater,0.2653270833333333,Wastewater
2010-12-01,Chongqing,industrial_wastewater,1.3579792775487798,Wastewater
2010-01-01,Fujian,household_wastewater,2.8873895415087314,Wastewater
2010-01-01,Fujian,agricultural_wastewater,0.46919583333333337,Wastewater
2010-01-01,Fujian,industrial_wastewater,9.687127493314321,Wastewater
2010-02-01,Fujian,household_wastewater,2.8873895415087314,Wastewater
2010-02-01,Fujian,agricultural_wastewater,0.46919583333333337,Wastewater
2010-02-01,Fujian,industrial_wastewater,8.579244282619024,Wastewater
2010-03-01,Fujian,household_wastewater,2.8873895415087314,Wastewater
2010-03-01,Fujian,agricultural_wastewater,0.46919583333333337,Wastewater
2010-03-01,Fujian,industrial_wastewater,11.122881635342564,Wastewater
2010-04-01,Fujian,household_wastewater,2.8873895415087314,Wastewater
2010-04-01,Fujian,agricultural_wastewater,0.46919583333333337,Wastewater
2010-04-01,Fujian,industrial_wastewater,7.761280509098067,Wastewater
2010-05-01,Fujian,household_wastewater,2.8873895415087314,Wastewater
2010-05-01,Fujian,agricultural_wastewater,0.46919583333333337,Wastewater
2010-05-01,Fujian,industrial_wastewater,6.493900256483394,Wastewater
2010-06-01,Fujian,household_wastewater,2.8873895415087314,Wastewater
2010-06-01,Fujian,agricultural_wastewater,0.46919583333333337,Wastewater
2010-06-01,Fujian,industrial_wastewater,6.327260150997492,Wastewater
2010-07-01,Fujian,household_wastewater,2.8873895415087314,Wastewater
2010-07-01,Fujian,agricultural_wastewater,0.46919583333333337,Wastewater
2010-07-01,Fujian,industrial_wastewater,5.9625116474805635,Wastewater
2010-08-01,Fujian,household_wastewater,2.8873895415087314,Wastewater
2010-08-01,Fujian,agricultural_wastewater,0.46919583333333337,Wastewater
2010-08-01,Fujian,industrial_wastewater,12.868338712498854,Wastewater
2010-09-01,Fujian,household_wastewater,2.8873895415087314,Wastewater
2010-09-01,Fujian,agricultural_wastewater,0.46919583333333337,Wastewater
2010-09-01,Fujian,industrial_wastewater,6.5441649835287645,Wastewater
2010-10-01,Fujian,household_wastewater,2.8873895415087314,Wastewater
2010-10-01,Fujian,agricultural_wastewater,0.46919583333333337,Wastewater
2010-10-01,Fujian,industrial_wastewater,8.115382469338904,Wastewater
2010-11-01,Fujian,household_wastewater,2.8873895415087314,Wastewater
2010-11-01,Fujian,agricultural_wastewater,0.46919583333333337,Wastewater
2010-11-01,Fujian,industrial_wastewater,7.864043000199525,Wastewater
2010-12-01,Fujian,household_wastewater,2.8873895415087314,Wastewater
2010-12-01,Fujian,agricultural_wastewater,0.46919583333333337,Wastewater
2010-12-01,Fujian,industrial_wastewater,7.986114859098517,Wastewater
2010-01-01,Gansu,household_wastewater,1.584206453210538,Wastewater
2010-01-01,Gansu,agricultural_wastewater,0.3054145833333334,Wastewater
2010-01-01,Gansu,industrial_wastewater,0.40394567034451956,Wastewater
2010-02-01,Gansu,household_wastewater,1.584206453210538,Wastewater
2010-02-01,Gansu,agricultural_wastewater,0.3054145833333334,Wastewater
2010-02-01,Gansu,industrial_wastewater,0.36673006893912113,Wastewater
2010-03-01,Gansu,household_wastewater,1.584206453210538,Wastewater
2010-03-01,Gansu,agricultural_wastewater,0.3054145833333334,Wastewater
2010-03-01,Gansu,industrial_wastewater,0.5042134736735273,Wastewater
2010-04-01,Gansu,household_wastewater,1.584206453210538,Wastewater
2010-04-01,Gansu,agricultural_wastewater,0.3054145833333334,Wastewater
2010-04-01,Gansu,industrial_wastewater,0.5006601494666173,Wastewater
2010-05-01,Gansu,household_wastewater,1.584206453210538,Wastewater
2010-05-01,Gansu,agricultural_wastewater,0.3054145833333334,Wastewater
2010-05-01,Gansu,industrial_wastewater,0.7475707754734204,Wastewater
2010-06-01,Gansu,household_wastewater,1.584206453210538,Wastewater
2010-06-01,Gansu,agricultural_wastewater,0.3054145833333334,Wastewater
2010-06-01,Gansu,industrial_wastewater,0.5822184857831448,Wastewater
2010-07-01,Gansu,household_wastewater,1.584206453210538,Wastewater
2010-07-01,Gansu,agricultural_wastewater,0.3054145833333334,Wastewater
2010-07-01,Gansu,industrial_wastewater,0.5132826091875574,Wastewater
2010-08-01,Gansu,household_wastewater,1.584206453210538,Wastewater
2010-08-01,Gansu,agricultural_wastewater,0.3054145833333334,Wastewater
2010-08-01,Gansu,industrial_wastewater,0.4698465026308754,Wastewater
2010-09-01,Gansu,household_wastewater,1.584206453210538,Wastewater
2010-09-01,Gansu,agricultural_wastewater,0.3054145833333334,Wastewater
2010-09-01,Gansu,industrial_wastewater,0.44629340147293745,Wastewater
2010-10-01,Gansu,household_wastewater,1.584206453210538,Wastewater
2010-10-01,Gansu,agricultural_wastewater,0.3054145833333334,Wastewater
2010-10-01,Gansu,industrial_wastewater,0.8593184792491767,Wastewater
2010-11-01,Gansu,household_wastewater,1.584206453210538,Wastewater
2010-11-01,Gansu,agricultural_wastewater,0.3054145833333334,Wastewater
2010-11-01,Gansu,industrial_wastewater,0.4676553877814912,Wastewater
2010-12-01,Gansu,household_wastewater,1.584206453210538,Wastewater
2010-12-01,Gansu,agricultural_wastewater,0.3054145833333334,Wastewater
2010-12-01,Gansu,industrial_wastewater,0.8637649959976113,Wastewater
2010-01-01,Guangdong,household_wastewater,10.19820541660786,Wastewater
2010-01-01,Guangdong,agricultural_wastewater,1.2922250000000002,Wastewater
2010-01-01,Guangdong,industrial_wastewater,9.958992641317641,Wastewater
2010-02-01,Guangdong,household_wastewater,10.19820541660786,Wastewater
2010-02-01,Guangdong,agricultural_wastewater,1.2922250000000002,Wastewater
2010-02-01,Guangdong,industrial_wastewater,8.820545973231521,Wastewater
2010-03-01,Guangdong,household_wastewater,10.19820541660786,Wastewater
2010-03-01,Guangdong,agricultural_wastewater,1.2922250000000002,Wastewater
2010-03-01,Guangdong,industrial_wastewater,8.955855397389804,Wastewater
2010-04-01,Guangdong,household_wastewater,10.19820541660786,Wastewater
2010-04-01,Guangdong,agricultural_wastewater,1.2922250000000002,Wastewater
2010-04-01,Guangdong,industrial_wastewater,6.470274286741566,Wastewater
2010-05-01,Guangdong,household_wastewater,10.19820541660786,Wastewater
2010-05-01,Guangdong,agricultural_wastewater,1.2922250000000002,Wastewater
2010-05-01,Guangdong,industrial_wastewater,7.055878638351881,Wastewater
2010-06-01,Guangdong,household_wastewater,10.19820541660786,Wastewater
2010-06-01,Guangdong,agricultural_wastewater,1.2922250000000002,Wastewater
2010-06-01,Guangdong,industrial_wastewater,6.973815883956163,Wastewater
2010-07-01,Guangdong,household_wastewater,10.19820541660786,Wastewater
2010-07-01,Guangdong,agricultural_wastewater,1.2922250000000002,Wastewater
2010-07-01,Guangdong,industrial_wastewater,6.713601282684673,Wastewater
2010-08-01,Guangdong,household_wastewater,10.19820541660786,Wastewater
2010-08-01,Guangdong,agricultural_wastewater,1.2922250000000002,Wastewater
2010-08-01,Guangdong,industrial_wastewater,7.058962814859563,Wastewater
2010-09-01,Guangdong,household_wastewater,10.19820541660786,Wastewater
2010-09-01,Guangdong,agricultural_wastewater,1.2922250000000002,Wastewater
2010-09-01,Guangdong,industrial_wastewater,7.28299082119376,Wastewater
2010-10-01,Guangdong,household_wastewater,10.19820541660786,Wastewater
2010-10-01,Guangdong,agricultural_wastewater,1.2922250000000002,Wastewater
2010-10-01,Guangdong,industrial_wastewater,7.125257774810434,Wastewater
2010-11-01,Guangdong,household_wastewater,10.19820541660786,Wastewater
2010-11-01,Guangdong,agricultural_wastewater,1.2922250000000002,Wastewater
2010-11-01,Guangdong,industrial_wastewater,7.129682375948854,Wastewater
2010-12-01,Guangdong,household_wastewater,10.19820541660786,Wastewater
2010-12-01,Guangdong,agricultural_wastewater,1.2922250000000002,Wastewater
2010-12-01,Guangdong,industrial_wastewater,9.534517109514145,Wastewater
2010-01-01,Guangxi,household_wastewater,3.4560460707693745,Wastewater
2010-01-01,Guangxi,agricultural_wastewater,0.46413750000000004,Wastewater
2010-01-01,Guangxi,industrial_wastewater,14.857333853890115,Wastewater
2010-02-01,Guangxi,household_wastewater,3.4560460707693745,Wastewater
2010-02-01,Guangxi,agricultural_wastewater,0.46413750000000004,Wastewater
2010-02-01,Guangxi,industrial_wastewater,13.059077674833148,Wastewater
2010-03-01,Guangxi,household_wastewater,3.4560460707693745,Wastewater
2010-03-01,Guangxi,agricultural_wastewater,0.46413750000000004,Wastewater
2010-03-01,Guangxi,industrial_wastewater,14.718235369173012,Wastewater
2010-04-01,Guangxi,household_wastewater,3.4560460707693745,Wastewater
2010-04-01,Guangxi,agricultural_wastewater,0.46413750000000004,Wastewater
2010-04-01,Guangxi,industrial_wastewater,6.9735041539860045,Wastewater
2010-05-01,Guangxi,household_wastewater,3.4560460707693745,Wastewater
2010-05-01,Guangxi,agricultural_wastewater,0.46413750000000004,Wastewater
2010-05-01,Guangxi,industrial_wastewater,6.743238189222012,Wastewater
2010-06-01,Guangxi,household_wastewater,3.4560460707693745,Wastewater
2010-06-01,Guangxi,agricultural_wastewater,0.46413750000000004,Wastewater
2010-06-01,Guangxi,industrial_wastewater,7.116172450151169,Wastewater
2010-07-01,Guangxi,household_wastewater,3.4560460707693745,Wastewater
2010-07-01,Guangxi,agricultural_wastewater,0.46413750000000004,Wastewater
2010-07-01,Guangxi,industrial_wastewater,6.456353042926512,Wastewater
2010-08-01,Guangxi,household_wastewater,3.4560460707693745,Wastewater
2010-08-01,Guangxi,agricultural_wastewater,0.46413750000000004,Wastewater
2010-08-01,Guangxi,industrial_wastewater,6.579919844725133,Wastewater
2010-09-01,Guangxi,household_wastewater,3.4560460707693745,Wastewater
2010-09-01,Guangxi,agricultural_wastewater,0.46413750000000004,Wastewater
2010-09-01,Guangxi,industrial_wastewater,6.757803181808564,Wastewater
2010-10-01,Guangxi,household_wastewater,3.4560460707693745,Wastewater
2010-10-01,Guangxi,agricultural_wastewater,0.46413750000000004,Wastewater
2010-10-01,Guangxi,industrial_wastewater,6.948561728025617,Wastewater
2010-11-01,Guangxi,household_wastewater,3.4560460707693745,Wastewater
2010-11-01,Guangxi,agricultural_wastewater,0.46413750000000004,Wastewater
2010-11-01,Guangxi,industrial_wastewater,8.089814158612759,Wastewater
2010-12-01,Guangxi,household_wastewater,3.4560460707693745,Wastewater
2010-12-01,Guangxi,agricultural_wastewater,0.46413750000000004,Wastewater
2010-12-01,Guangxi,industrial_wastewater,11.952236352645956,Wastewater
2010-01-01,Guizhou,household_wastewater,2.0147227469640954,Wastewater
2010-01-01,Guizhou,agricultural_wastewater,0.11625416666666667,Wastewater
2010-01-01,Guizhou,industrial_wastewater,0.9349957278285745,Wastewater
2010-02-01,Guizhou,household_wastewater,2.0147227469640954,Wastewater
2010-02-01,Guizhou,agricultural_wastewater,0.11625416666666667,Wastewater
2010-02-01,Guizhou,industrial_wastewater,0.8342821438341256,Wastewater
2010-03-01,Guizhou,household_wastewater,2.0147227469640954,Wastewater
2010-03-01,Guizhou,agricultural_wastewater,0.11625416666666667,Wastewater
2010-03-01,Guizhou,industrial_wastewater,0.8324686812068879,Wastewater
2010-04-01,Guizhou,household_wastewater,2.0147227469640954,Wastewater
2010-04-01,Guizhou,agricultural_wastewater,0.11625416666666667,Wastewater
2010-04-01,Guizhou,industrial_wastewater,0.5653414253977203,Wastewater
2010-05-01,Guizhou,household_wastewater,2.0147227469640954,Wastewater
2010-05-01,Guizhou,agricultural_wastewater,0.11625416666666667,Wastewater
2010-05-01,Guizhou,industrial_wastewater,0.5738569838769608,Wastewater
2010-06-01,Guizhou,household_wastewater,2.0147227469640954,Wastewater
2010-06-01,Guizhou,agricultural_wastewater,0.11625416666666667,Wastewater
2010-06-01,Guizhou,industrial_wastewater,0.5546437411254242,Wastewater
2010-07-01,Guizhou,household_wastewater,2.0147227469640954,Wastewater
2010-07-01,Guizhou,agricultural_wastewater,0.11625416666666667,Wastewater
2010-07-01,Guizhou,industrial_wastewater,0.5515631122014892,Wastewater
2010-08-01,Guizhou,household_wastewater,2.0147227469640954,Wastewater
2010-08-01,Guizhou,agricultural_wastewater,0.11625416666666667,Wastewater
2010-08-01,Guizhou,industrial_wastewater,0.4511270223844845,Wastewater
2010-09-01,Guizhou,household_wastewater,2.0147227469640954,Wastewater
2010-09-01,Guizhou,agricultural_wastewater,0.11625416666666667,Wastewater
2010-09-01,Guizhou,industrial_wastewater,0.4818722516039439,Wastewater
2010-10-01,Guizhou,household_wastewater,2.0147227469640954,Wastewater
2010-10-01,Guizhou,agricultural_wastewater,0.11625416666666667,Wastewater
2010-10-01,Guizhou,industrial_wastewater,0.46491609789869565,Wastewater
2010-11-01,Guizhou,household_wastewater,2.0147227469640954,Wastewater
2010-11-01,Guizhou,agricultural_wastewater,0.11625416666666667,Wastewater
2010-11-01,Guizhou,industrial_wastewater,0.49034270400789204,Wastewater
2010-12-01,Guizhou,household_wastewater,2.0147227469640954,Wastewater
2010-12-01,Guizhou,agricultural_wastewater,0.11625416666666667,Wastewater
2010-12-01,Guizhou,industrial_wastewater,0.5440901086338013,Wastewater
2010-01-01,Hainan,household_wastewater,0.7281097625961123,Wastewater
2010-01-01,Hainan,agricultural_wastewater,0.22333958333333337,Wastewater
2010-01-01,Hainan,industrial_wastewater,1.2732651554736232,Wastewater
2010-02-01,Hainan,household_wastewater,0.7281097625961123,Wastewater
2010-02-01,Hainan,agricultural_wastewater,0.22333958333333337,Wastewater
2010-02-01,Hainan,industrial_wastewater,1.1539340364830037,Wastewater
2010-03-01,Hainan,household_wastewater,0.7281097625961123,Wastewater
2010-03-01,Hainan,agricultural_wastewater,0.22333958333333337,Wastewater
2010-03-01,Hainan,industrial_wastewater,0.9658362249076567,Wastewater
2010-04-01,Hainan,household_wastewater,0.7281097625961123,Wastewater
2010-04-01,Hainan,agricultural_wastewater,0.22333958333333337,Wastewater
2010-04-01,Hainan,industrial_wastewater,0.7055062060862295,Wastewater
2010-05-01,Hainan,household_wastewater,0.7281097625961123,Wastewater
2010-05-01,Hainan,agricultural_wastewater,0.22333958333333337,Wastewater
2010-05-01,Hainan,industrial_wastewater,0.6929466619058058,Wastewater
2010-06-01,Hainan,household_wastewater,0.7281097625961123,Wastewater
2010-06-01,Hainan,agricultural_wastewater,0.22333958333333337,Wastewater
2010-06-01,Hainan,industrial_wastewater,0.7214186090502662,Wastewater
2010-07-01,Hainan,household_wastewater,0.7281097625961123,Wastewater
2010-07-01,Hainan,agricultural_wastewater,0.22333958333333337,Wastewater
2010-07-01,Hainan,industrial_wastewater,0.9218222723778846,Wastewater
2010-08-01,Hainan,household_wastewater,0.7281097625961123,Wastewater
2010-08-01,Hainan,agricultural_wastewater,0.22333958333333337,Wastewater
2010-08-01,Hainan,industrial_wastewater,0.8777968790452818,Wastewater
2010-09-01,Hainan,household_wastewater,0.7281097625961123,Wastewater
2010-09-01,Hainan,agricultural_wastewater,0.22333958333333337,Wastewater
2010-09-01,Hainan,industrial_wastewater,0.8920570093634417,Wastewater
2010-10-01,Hainan,household_wastewater,0.7281097625961123,Wastewater
2010-10-01,Hainan,agricultural_wastewater,0.22333958333333337,Wastewater
2010-10-01,Hainan,industrial_wastewater,0.9761389449747482,Wastewater
2010-11-01,Hainan,household_wastewater,0.7281097625961123,Wastewater
2010-11-01,Hainan,agricultural_wastewater,0.22333958333333337,Wastewater
2010-11-01,Hainan,industrial_wastewater,0.8808849077523625,Wastewater
2010-12-01,Hainan,household_wastewater,0.7281097625961123,Wastewater
2010-12-01,Hainan,agricultural_wastewater,0.22333958333333337,Wastewater
2010-12-01,Hainan,industrial_wastewater,1.1811430925796966,Wastewater
2010-01-01,Hebei,household_wastewater,5.427221568304322,Wastewater
2010-01-01,Hebei,agricultural_wastewater,1.9600625,Wastewater
2010-01-01,Hebei,industrial_wastewater,5.768953037374579,Wastewater
2010-02-01,Hebei,household_wastewater,5.427221568304322,Wastewater
2010-02-01,Hebei,agricultural_wastewater,1.9600625,Wastewater
2010-02-01,Hebei,industrial_wastewater,5.361236384647796,Wastewater
2010-03-01,Hebei,household_wastewater,5.427221568304322,Wastewater
2010-03-01,Hebei,agricultural_wastewater,1.9600625,Wastewater
2010-03-01,Hebei,industrial_wastewater,7.042279583550666,Wastewater
2010-04-01,Hebei,household_wastewater,5.427221568304322,Wastewater
2010-04-01,Hebei,agricultural_wastewater,1.9600625,Wastewater
2010-04-01,Hebei,industrial_wastewater,6.803399741014359,Wastewater
2010-05-01,Hebei,household_wastewater,5.427221568304322,Wastewater
2010-05-01,Hebei,agricultural_wastewater,1.9600625,Wastewater
2010-05-01,Hebei,industrial_wastewater,7.009273611047,Wastewater
2010-06-01,Hebei,household_wastewater,5.427221568304322,Wastewater
2010-06-01,Hebei,agricultural_wastewater,1.9600625,Wastewater
2010-06-01,Hebei,industrial_wastewater,6.98525370983604,Wastewater
2010-07-01,Hebei,household_wastewater,5.427221568304322,Wastewater
2010-07-01,Hebei,agricultural_wastewater,1.9600625,Wastewater
2010-07-01,Hebei,industrial_wastewater,6.326943423033173,Wastewater
2010-08-01,Hebei,household_wastewater,5.427221568304322,Wastewater
2010-08-01,Hebei,agricultural_wastewater,1.9600625,Wastewater
2010-08-01,Hebei,industrial_wastewater,6.330296888398919,Wastewater
2010-09-01,Hebei,household_wastewater,5.427221568304322,Wastewater
2010-09-01,Hebei,agricultural_wastewater,1.9600625,Wastewater
2010-09-01,Hebei,industrial_wastewater,6.636201803553944,Wastewater
2010-10-01,Hebei,household_wastewater,5.427221568304322,Wastewater
2010-10-01,Hebei,agricultural_wastewater,1.9600625,Wastewater
2010-10-01,Hebei,industrial_wastewater,10.601039929444834,Wastewater
2010-11-01,Hebei,household_wastewater,5.427221568304322,Wastewater
2010-11-01,Hebei,agricultural_wastewater,1.9600625,Wastewater
2010-11-01,Hebei,industrial_wastewater,12.420226597413228,Wastewater
2010-12-01,Hebei,household_wastewater,5.427221568304322,Wastewater
2010-12-01,Hebei,agricultural_wastewater,1.9600625,Wastewater
2010-12-01,Hebei,industrial_wastewater,10.174145290685459,Wastewater
2010-01-01,Heilongjiang,household_wastewater,3.3620334137237546,Wastewater
2010-01-01,Heilongjiang,agricultural_wastewater,2.3065125,Wastewater
2010-01-01,Heilongjiang,industrial_wastewater,3.2831900881899756,Wastewater
2010-02-01,Heilongjiang,household_wastewater,3.3620334137237546,Wastewater
2010-02-01,Heilongjiang,agricultural_wastewater,2.3065125,Wastewater
2010-02-01,Heilongjiang,industrial_wastewater,2.955561401146502,Wastewater
2010-03-01,Heilongjiang,household_wastewater,3.3620334137237546,Wastewater
2010-03-01,Heilongjiang,agricultural_wastewater,2.3065125,Wastewater
2010-03-01,Heilongjiang,industrial_wastewater,3.6427905232909663,Wastewater
2010-04-01,Heilongjiang,household_wastewater,3.3620334137237546,Wastewater
2010-04-01,Heilongjiang,agricultural_wastewater,2.3065125,Wastewater
2010-04-01,Heilongjiang,industrial_wastewater,3.2773918255148304,Wastewater
2010-05-01,Heilongjiang,household_wastewater,3.3620334137237546,Wastewater
2010-05-01,Heilongjiang,agricultural_wastewater,2.3065125,Wastewater
2010-05-01,Heilongjiang,industrial_wastewater,3.4859722368437205,Wastewater
2010-06-01,Heilongjiang,household_wastewater,3.3620334137237546,Wastewater
2010-06-01,Heilongjiang,agricultural_wastewater,2.3065125,Wastewater
2010-06-01,Heilongjiang,industrial_wastewater,3.3046360015071894,Wastewater
2010-07-01,Heilongjiang,household_wastewater,3.3620334137237546,Wastewater
2010-07-01,Heilongjiang,agricultural_wastewater,2.3065125,Wastewater
2010-07-01,Heilongjiang,industrial_wastewater,3.1013805383730033,Wastewater
2010-08-01,Heilongjiang,household_wastewater,3.3620334137237546,Wastewater
2010-08-01,Heilongjiang,agricultural_wastewater,2.3065125,Wastewater
2010-08-01,Heilongjiang,industrial_wastewater,2.8931377012501915,Wastewater
2010-09-01,Heilongjiang,household_wastewater,3.3620334137237546,Wastewater
2010-09-01,Heilongjiang,agricultural_wastewater,2.3065125,Wastewater
2010-09-01,Heilongjiang,industrial_wastewater,3.4953555243816035,Wastewater
2010-10-01,Heilongjiang,household_wastewater,3.3620334137237546,Wastewater
2010-10-01,Heilongjiang,agricultural_wastewater,2.3065125,Wastewater
2010-10-01,Heilongjiang,industrial_wastewater,5.076502711814528,Wastewater
